Gyáriszám,Azonosító,Kezdõ_dátum,Záró dátum,Hatásos_érték_[kWh],Hatásos státusz,Hatásos vesz érték [kWh],Hatásos vesz státusz,Szaldó érték [kWh],Szaldó státusz
9940220802,HU000220F11-S00000000000007928672,2025-01-08 14:45:00,2025-01-08 15:00,0.015,2,0.0,2,0.015,2
9940220802,HU000220F11-S00000000000007928672,2025-01-08 15:00:00,2025-01-08 15:15,0.016,2,0.0,2,0.016,2
9940220802,HU000220F11-S00000000000007928672,2025-01-08 15:15:00,2025-01-08 15:30,0.016,2,0.0,2,0.016,2
9940220802,HU000220F11-S00000000000007928672,2025-01-08 15:30:00,2025-01-08 15:45,0.139,2,0.0,2,0.139,2
9940220802,HU000220F11-S00000000000007928672,2025-01-08 15:45:00,2025-01-08 16:00,0.142,2,0.0,2,0.142,2
9940220802,HU000220F11-S00000000000007928672,2025-01-08 16:00:00,2025-01-08 16:15,0.307,2,0.0,2,0.307,2
9940220802,HU000220F11-S00000000000007928672,2025-01-08 16:15:00,2025-01-08 16:30,0.991,2,0.0,2,0.991,2
9940220802,HU000220F11-S00000000000007928672,2025-01-08 16:30:00,2025-01-08 16:45,1.152,2,0.0,2,1.152,2
9940220802,HU000220F11-S00000000000007928672,2025-01-08 16:45:00,2025-01-08 17:00,1.197,2,0.0,2,1.197,2
9940220802,HU000220F11-S00000000000007928672,2025-01-08 17:00:00,2025-01-08 17:15,1.218,2,0.0,2,1.218,2
9940220802,HU000220F11-S00000000000007928672,2025-01-08 17:15:00,2025-01-08 17:30,0.688,2,0.0,2,0.688,2
9940220802,HU000220F11-S00000000000007928672,2025-01-08 17:30:00,2025-01-08 17:45,0.583,2,0.0,2,0.583,2
9940220802,HU000220F11-S00000000000007928672,2025-01-08 17:45:00,2025-01-08 18:00,0.388,2,0.0,2,0.388,2
9940220802,HU000220F11-S00000000000007928672,2025-01-08 18:00:00,2025-01-08 18:15,0.081,2,0.0,2,0.081,2
9940220802,HU000220F11-S00000000000007928672,2025-01-08 18:15:00,2025-01-08 18:30,0.087,2,0.0,2,0.087,2
9940220802,HU000220F11-S00000000000007928672,2025-01-08 18:30:00,2025-01-08 18:45,0.08,2,0.0,2,0.08,2
9940220802,HU000220F11-S00000000000007928672,2025-01-08 18:45:00,2025-01-08 19:00,0.591,2,0.0,2,0.591,2
9940220802,HU000220F11-S00000000000007928672,2025-01-08 19:00:00,2025-01-08 19:15,0.577,2,0.0,2,0.577,2
9940220802,HU000220F11-S00000000000007928672,2025-01-08 19:15:00,2025-01-08 19:30,0.087,2,0.0,2,0.087,2
9940220802,HU000220F11-S00000000000007928672,2025-01-08 19:30:00,2025-01-08 19:45,0.072,2,0.0,2,0.072,2
9940220802,HU000220F11-S00000000000007928672,2025-01-08 19:45:00,2025-01-08 20:00,0.18,2,0.0,2,0.18,2
9940220802,HU000220F11-S00000000000007928672,2025-01-08 20:00:00,2025-01-08 20:15,0.533,2,0.0,2,0.533,2
9940220802,HU000220F11-S00000000000007928672,2025-01-08 20:15:00,2025-01-08 20:30,0.524,2,0.0,2,0.524,2
9940220802,HU000220F11-S00000000000007928672,2025-01-08 20:30:00,2025-01-08 20:45,0.169,2,0.0,2,0.169,2
9940220802,HU000220F11-S00000000000007928672,2025-01-08 20:45:00,2025-01-08 21:00,0.175,2,0.0,2,0.175,2
9940220802,HU000220F11-S00000000000007928672,2025-01-08 21:00:00,2025-01-08 21:15,0.027,2,0.0,2,0.027,2
9940220802,HU000220F11-S00000000000007928672,2025-01-08 21:15:00,2025-01-08 21:30,0.033,2,0.0,2,0.033,2
9940220802,HU000220F11-S00000000000007928672,2025-01-08 21:30:00,2025-01-08 21:45,0.029,2,0.0,2,0.029,2
9940220802,HU000220F11-S00000000000007928672,2025-01-08 21:45:00,2025-01-08 22:00,0.032,2,0.0,2,0.032,2
9940220802,HU000220F11-S00000000000007928672,2025-01-08 22:00:00,2025-01-08 22:15,0.027,2,0.0,2,0.027,2
9940220802,HU000220F11-S00000000000007928672,2025-01-08 22:15:00,2025-01-08 22:30,0.035,2,0.0,2,0.035,2
9940220802,HU000220F11-S00000000000007928672,2025-01-08 22:30:00,2025-01-08 22:45,0.029,2,0.0,2,0.029,2
9940220802,HU000220F11-S00000000000007928672,2025-01-08 22:45:00,2025-01-08 23:00,0.032,2,0.0,2,0.032,2
9940220802,HU000220F11-S00000000000007928672,2025-01-08 23:00:00,2025-01-08 23:15,0.026,2,0.0,2,0.026,2
9940220802,HU000220F11-S00000000000007928672,2025-01-08 23:15:00,2025-01-08 23:30,0.034,2,0.0,2,0.034,2
9940220802,HU000220F11-S00000000000007928672,2025-01-08 23:30:00,2025-01-08 23:45,0.028,2,0.0,2,0.028,2
9940220802,HU000220F11-S00000000000007928672,2025-01-08 23:45:00,2025-01-09 00:00,0.019,2,0.0,2,0.019,2
9940220802,HU000220F11-S00000000000007928672,2025-01-09 00:00:00,2025-01-09 00:15,0.014,2,0.0,2,0.014,2
9940220802,HU000220F11-S00000000000007928672,2025-01-09 00:15:00,2025-01-09 00:30,0.02,2,0.0,2,0.02,2
9940220802,HU000220F11-S00000000000007928672,2025-01-09 00:30:00,2025-01-09 00:45,0.013,2,0.0,2,0.013,2
9940220802,HU000220F11-S00000000000007928672,2025-01-09 00:45:00,2025-01-09 01:00,0.096,2,0.0,2,0.096,2
9940220802,HU000220F11-S00000000000007928672,2025-01-09 01:00:00,2025-01-09 01:15,0.141,2,0.0,2,0.141,2
9940220802,HU000220F11-S00000000000007928672,2025-01-09 01:15:00,2025-01-09 01:30,0.146,2,0.0,2,0.146,2
9940220802,HU000220F11-S00000000000007928672,2025-01-09 01:30:00,2025-01-09 01:45,0.136,2,0.0,2,0.136,2
9940220802,HU000220F11-S00000000000007928672,2025-01-09 01:45:00,2025-01-09 02:00,0.144,2,0.0,2,0.144,2
9940220802,HU000220F11-S00000000000007928672,2025-01-09 02:00:00,2025-01-09 02:15,0.134,2,0.0,2,0.134,2
9940220802,HU000220F11-S00000000000007928672,2025-01-09 02:15:00,2025-01-09 02:30,0.142,2,0.0,2,0.142,2
9940220802,HU000220F11-S00000000000007928672,2025-01-09 02:30:00,2025-01-09 02:45,0.135,2,0.0,2,0.135,2
9940220802,HU000220F11-S00000000000007928672,2025-01-09 02:45:00,2025-01-09 03:00,0.12,2,0.0,2,0.12,2
9940220802,HU000220F11-S00000000000007928672,2025-01-09 03:00:00,2025-01-09 03:15,0.013,2,0.0,2,0.013,2
9940220802,HU000220F11-S00000000000007928672,2025-01-09 03:15:00,2025-01-09 03:30,0.02,2,0.0,2,0.02,2
9940220802,HU000220F11-S00000000000007928672,2025-01-09 03:30:00,2025-01-09 03:45,0.102,2,0.0,2,0.102,2
9940220802,HU000220F11-S00000000000007928672,2025-01-09 03:45:00,2025-01-09 04:00,0.418,2,0.0,2,0.418,2
9940220802,HU000220F11-S00000000000007928672,2025-01-09 04:00:00,2025-01-09 04:15,0.032,2,0.0,2,0.032,2
9940220802,HU000220F11-S00000000000007928672,2025-01-09 04:15:00,2025-01-09 04:30,0.019,2,0.0,2,0.019,2
9940220802,HU000220F11-S00000000000007928672,2025-01-09 04:30:00,2025-01-09 04:45,0.013,2,0.0,2,0.013,2
9940220802,HU000220F11-S00000000000007928672,2025-01-09 04:45:00,2025-01-09 05:00,0.017,2,0.0,2,0.017,2
9940220802,HU000220F11-S00000000000007928672,2025-01-09 05:00:00,2025-01-09 05:15,0.015,2,0.0,2,0.015,2
9940220802,HU000220F11-S00000000000007928672,2025-01-09 05:15:00,2025-01-09 05:30,0.018,2,0.0,2,0.018,2
9940220802,HU000220F11-S00000000000007928672,2025-01-09 05:30:00,2025-01-09 05:45,0.015,2,0.0,2,0.015,2
9940220802,HU000220F11-S00000000000007928672,2025-01-09 05:45:00,2025-01-09 06:00,0.016,2,0.0,2,0.016,2
9940220802,HU000220F11-S00000000000007928672,2025-01-09 06:00:00,2025-01-09 06:15,0.016,2,0.0,2,0.016,2
9940220802,HU000220F11-S00000000000007928672,2025-01-09 06:15:00,2025-01-09 06:30,0.036,2,0.0,2,0.036,2
9940220802,HU000220F11-S00000000000007928672,2025-01-09 06:30:00,2025-01-09 06:45,0.152,2,0.0,2,0.152,2
9940220802,HU000220F11-S00000000000007928672,2025-01-09 06:45:00,2025-01-09 07:00,0.379,2,0.0,2,0.379,2
9940220802,HU000220F11-S00000000000007928672,2025-01-09 07:00:00,2025-01-09 07:15,0.174,2,0.0,2,0.174,2
9940220802,HU000220F11-S00000000000007928672,2025-01-09 07:15:00,2025-01-09 07:30,0.062,2,0.0,2,0.062,2
9940220802,HU000220F11-S00000000000007928672,2025-01-09 07:30:00,2025-01-09 07:45,0.021,2,0.0,2,0.021,2
9940220802,HU000220F11-S00000000000007928672,2025-01-09 07:45:00,2025-01-09 08:00,0.164,2,0.0,2,0.164,2
9940220802,HU000220F11-S00000000000007928672,2025-01-09 08:00:00,2025-01-09 08:15,0.303,2,0.0,2,0.303,2
9940220802,HU000220F11-S00000000000007928672,2025-01-09 08:15:00,2025-01-09 08:30,0.143,2,0.0,2,0.143,2
9940220802,HU000220F11-S00000000000007928672,2025-01-09 08:30:00,2025-01-09 08:45,0.145,2,0.0,2,0.145,2
9940220802,HU000220F11-S00000000000007928672,2025-01-09 08:45:00,2025-01-09 09:00,0.142,2,0.0,2,0.142,2
9940220802,HU000220F11-S00000000000007928672,2025-01-09 09:00:00,2025-01-09 09:15,0.124,2,0.0,2,0.124,2
9940220802,HU000220F11-S00000000000007928672,2025-01-09 09:15:00,2025-01-09 09:30,0.13,2,0.0,2,0.13,2
9940220802,HU000220F11-S00000000000007928672,2025-01-09 09:30:00,2025-01-09 09:45,0.142,2,0.0,2,0.142,2
9940220802,HU000220F11-S00000000000007928672,2025-01-09 09:45:00,2025-01-09 10:00,0.138,2,0.0,2,0.138,2
9940220802,HU000220F11-S00000000000007928672,2025-01-09 10:00:00,2025-01-09 10:15,0.14,2,0.0,2,0.14,2
9940220802,HU000220F11-S00000000000007928672,2025-01-09 10:15:00,2025-01-09 10:30,0.138,2,0.0,2,0.138,2
9940220802,HU000220F11-S00000000000007928672,2025-01-09 10:30:00,2025-01-09 10:45,0.535,2,0.0,2,0.535,2
9940220802,HU000220F11-S00000000000007928672,2025-01-09 10:45:00,2025-01-09 11:00,0.291,2,0.0,2,0.291,2
9940220802,HU000220F11-S00000000000007928672,2025-01-09 11:00:00,2025-01-09 11:15,0.264,2,0.0,2,0.264,2
9940220802,HU000220F11-S00000000000007928672,2025-01-09 11:15:00,2025-01-09 11:30,0.272,2,0.0,2,0.272,2
9940220802,HU000220F11-S00000000000007928672,2025-01-09 11:30:00,2025-01-09 11:45,0.379,2,0.0,2,0.379,2
9940220802,HU000220F11-S00000000000007928672,2025-01-09 11:45:00,2025-01-09 12:00,0.227,2,0.0,2,0.227,2
9940220802,HU000220F11-S00000000000007928672,2025-01-09 12:00:00,2025-01-09 12:15,0.222,2,0.0,2,0.222,2
9940220802,HU000220F11-S00000000000007928672,2025-01-09 12:15:00,2025-01-09 12:30,0.168,2,0.0,2,0.168,2
9940220802,HU000220F11-S00000000000007928672,2025-01-09 12:30:00,2025-01-09 12:45,0.193,2,0.0,2,0.193,2
9940220802,HU000220F11-S00000000000007928672,2025-01-09 12:45:00,2025-01-09 13:00,0.106,2,0.0,2,0.106,2
9940220802,HU000220F11-S00000000000007928672,2025-01-09 13:00:00,2025-01-09 13:15,0.049,2,0.0,2,0.049,2
9940220802,HU000220F11-S00000000000007928672,2025-01-09 13:15:00,2025-01-09 13:30,0.04,2,0.0,2,0.04,2
9940220802,HU000220F11-S00000000000007928672,2025-01-09 13:30:00,2025-01-09 13:45,0.177,2,0.0,2,0.177,2
9940220802,HU000220F11-S00000000000007928672,2025-01-09 13:45:00,2025-01-09 14:00,0.017,2,0.0,2,0.017,2
9940220802,HU000220F11-S00000000000007928672,2025-01-09 14:00:00,2025-01-09 14:15,0.015,2,0.0,2,0.015,2
9940220802,HU000220F11-S00000000000007928672,2025-01-09 14:15:00,2025-01-09 14:30,0.016,2,0.0,2,0.016,2
9940220802,HU000220F11-S00000000000007928672,2025-01-09 14:30:00,2025-01-09 14:45,0.017,2,0.0,2,0.017,2
9940220802,HU000220F11-S00000000000007928672,2025-01-09 14:45:00,2025-01-09 15:00,0.018,2,0.0,2,0.018,2
9940220802,HU000220F11-S00000000000007928672,2025-01-09 15:00:00,2025-01-09 15:15,0.014,2,0.0,2,0.014,2
9940220802,HU000220F11-S00000000000007928672,2025-01-09 15:15:00,2025-01-09 15:30,0.117,2,0.0,2,0.117,2
9940220802,HU000220F11-S00000000000007928672,2025-01-09 15:30:00,2025-01-09 15:45,0.655,2,0.0,2,0.655,2
9940220802,HU000220F11-S00000000000007928672,2025-01-09 15:45:00,2025-01-09 16:00,0.412,2,0.0,2,0.412,2
9940220802,HU000220F11-S00000000000007928672,2025-01-09 16:00:00,2025-01-09 16:15,0.017,2,0.0,2,0.017,2
9940220802,HU000220F11-S00000000000007928672,2025-01-09 16:15:00,2025-01-09 16:30,0.033,2,0.0,2,0.033,2
9940220802,HU000220F11-S00000000000007928672,2025-01-09 16:30:00,2025-01-09 16:45,0.71,2,0.0,2,0.71,2
9940220802,HU000220F11-S00000000000007928672,2025-01-09 16:45:00,2025-01-09 17:00,0.864,2,0.0,2,0.864,2
9940220802,HU000220F11-S00000000000007928672,2025-01-09 17:00:00,2025-01-09 17:15,0.887,2,0.0,2,0.887,2
9940220802,HU000220F11-S00000000000007928672,2025-01-09 17:15:00,2025-01-09 17:30,1.2,2,0.0,2,1.2,2
9940220802,HU000220F11-S00000000000007928672,2025-01-09 17:30:00,2025-01-09 17:45,0.482,2,0.0,2,0.482,2
9940220802,HU000220F11-S00000000000007928672,2025-01-09 17:45:00,2025-01-09 18:00,0.076,2,0.0,2,0.076,2
9940220802,HU000220F11-S00000000000007928672,2025-01-09 18:00:00,2025-01-09 18:15,0.074,2,0.0,2,0.074,2
9940220802,HU000220F11-S00000000000007928672,2025-01-09 18:15:00,2025-01-09 18:30,0.188,2,0.0,2,0.188,2
9940220802,HU000220F11-S00000000000007928672,2025-01-09 18:30:00,2025-01-09 18:45,0.588,2,0.0,2,0.588,2
9940220802,HU000220F11-S00000000000007928672,2025-01-09 18:45:00,2025-01-09 19:00,0.365,2,0.0,2,0.365,2
9940220802,HU000220F11-S00000000000007928672,2025-01-09 19:00:00,2025-01-09 19:15,0.307,2,0.0,2,0.307,2
9940220802,HU000220F11-S00000000000007928672,2025-01-09 19:15:00,2025-01-09 19:30,0.294,2,0.0,2,0.294,2
9940220802,HU000220F11-S00000000000007928672,2025-01-09 19:30:00,2025-01-09 19:45,0.686,2,0.0,2,0.686,2
9940220802,HU000220F11-S00000000000007928672,2025-01-09 19:45:00,2025-01-09 20:00,0.199,2,0.0,2,0.199,2
9940220802,HU000220F11-S00000000000007928672,2025-01-09 20:00:00,2025-01-09 20:15,0.197,2,0.0,2,0.197,2
9940220802,HU000220F11-S00000000000007928672,2025-01-09 20:15:00,2025-01-09 20:30,0.443,2,0.0,2,0.443,2
9940220802,HU000220F11-S00000000000007928672,2025-01-09 20:30:00,2025-01-09 20:45,0.55,2,0.0,2,0.55,2
9940220802,HU000220F11-S00000000000007928672,2025-01-09 20:45:00,2025-01-09 21:00,0.105,2,0.0,2,0.105,2
9940220802,HU000220F11-S00000000000007928672,2025-01-09 21:00:00,2025-01-09 21:15,0.032,2,0.0,2,0.032,2
9940220802,HU000220F11-S00000000000007928672,2025-01-09 21:15:00,2025-01-09 21:30,0.039,2,0.0,2,0.039,2
9940220802,HU000220F11-S00000000000007928672,2025-01-09 21:30:00,2025-01-09 21:45,0.029,2,0.0,2,0.029,2
9940220802,HU000220F11-S00000000000007928672,2025-01-09 21:45:00,2025-01-09 22:00,0.036,2,0.0,2,0.036,2
9940220802,HU000220F11-S00000000000007928672,2025-01-09 22:00:00,2025-01-09 22:15,0.032,2,0.0,2,0.032,2
9940220802,HU000220F11-S00000000000007928672,2025-01-09 22:15:00,2025-01-09 22:30,0.036,2,0.0,2,0.036,2
9940220802,HU000220F11-S00000000000007928672,2025-01-09 22:30:00,2025-01-09 22:45,0.028,2,0.0,2,0.028,2
9940220802,HU000220F11-S00000000000007928672,2025-01-09 22:45:00,2025-01-09 23:00,0.02,2,0.0,2,0.02,2
9940220802,HU000220F11-S00000000000007928672,2025-01-09 23:00:00,2025-01-09 23:15,0.014,2,0.0,2,0.014,2
9940220802,HU000220F11-S00000000000007928672,2025-01-09 23:15:00,2025-01-09 23:30,0.022,2,0.0,2,0.022,2
9940220802,HU000220F11-S00000000000007928672,2025-01-09 23:30:00,2025-01-09 23:45,0.013,2,0.0,2,0.013,2
9940220802,HU000220F11-S00000000000007928672,2025-01-09 23:45:00,2025-01-10 00:00,0.018,2,0.0,2,0.018,2
9940220802,HU000220F11-S00000000000007928672,2025-01-10 00:00:00,2025-01-10 00:15,0.014,2,0.0,2,0.014,2
9940220802,HU000220F11-S00000000000007928672,2025-01-10 00:15:00,2025-01-10 00:30,0.021,2,0.0,2,0.021,2
9940220802,HU000220F11-S00000000000007928672,2025-01-10 00:30:00,2025-01-10 00:45,0.012,2,0.0,2,0.012,2
9940220802,HU000220F11-S00000000000007928672,2025-01-10 00:45:00,2025-01-10 01:00,0.019,2,0.0,2,0.019,2
9940220802,HU000220F11-S00000000000007928672,2025-01-10 01:00:00,2025-01-10 01:15,0.015,2,0.0,2,0.015,2
9940220802,HU000220F11-S00000000000007928672,2025-01-10 01:15:00,2025-01-10 01:30,0.02,2,0.0,2,0.02,2
9940220802,HU000220F11-S00000000000007928672,2025-01-10 01:30:00,2025-01-10 01:45,0.012,2,0.0,2,0.012,2
9940220802,HU000220F11-S00000000000007928672,2025-01-10 01:45:00,2025-01-10 02:00,0.02,2,0.0,2,0.02,2
9940220802,HU000220F11-S00000000000007928672,2025-01-10 02:00:00,2025-01-10 02:15,0.013,2,0.0,2,0.013,2
9940220802,HU000220F11-S00000000000007928672,2025-01-10 02:15:00,2025-01-10 02:30,0.082,2,0.0,2,0.082,2
9940220802,HU000220F11-S00000000000007928672,2025-01-10 02:30:00,2025-01-10 02:45,0.167,2,0.0,2,0.167,2
9940220802,HU000220F11-S00000000000007928672,2025-01-10 02:45:00,2025-01-10 03:00,0.14,2,0.0,2,0.14,2
9940220802,HU000220F11-S00000000000007928672,2025-01-10 03:00:00,2025-01-10 03:15,0.137,2,0.0,2,0.137,2
9940220802,HU000220F11-S00000000000007928672,2025-01-10 03:15:00,2025-01-10 03:30,0.141,2,0.0,2,0.141,2
9940220802,HU000220F11-S00000000000007928672,2025-01-10 03:30:00,2025-01-10 03:45,0.137,2,0.0,2,0.137,2
9940220802,HU000220F11-S00000000000007928672,2025-01-10 03:45:00,2025-01-10 04:00,0.142,2,0.0,2,0.142,2
9940220802,HU000220F11-S00000000000007928672,2025-01-10 04:00:00,2025-01-10 04:15,0.152,2,0.0,2,0.152,2
9940220802,HU000220F11-S00000000000007928672,2025-01-10 04:15:00,2025-01-10 04:30,0.465,2,0.0,2,0.465,2
9940220802,HU000220F11-S00000000000007928672,2025-01-10 04:30:00,2025-01-10 04:45,0.127,2,0.0,2,0.127,2
9940220802,HU000220F11-S00000000000007928672,2025-01-10 04:45:00,2025-01-10 05:00,0.132,2,0.0,2,0.132,2
9940220802,HU000220F11-S00000000000007928672,2025-01-10 05:00:00,2025-01-10 05:15,0.137,2,0.0,2,0.137,2
9940220802,HU000220F11-S00000000000007928672,2025-01-10 05:15:00,2025-01-10 05:30,0.141,2,0.0,2,0.141,2
9940220802,HU000220F11-S00000000000007928672,2025-01-10 05:30:00,2025-01-10 05:45,0.135,2,0.0,2,0.135,2
9940220802,HU000220F11-S00000000000007928672,2025-01-10 05:45:00,2025-01-10 06:00,0.139,2,0.0,2,0.139,2
9940220802,HU000220F11-S00000000000007928672,2025-01-10 06:00:00,2025-01-10 06:15,0.135,2,0.0,2,0.135,2
9940220802,HU000220F11-S00000000000007928672,2025-01-10 06:15:00,2025-01-10 06:30,0.132,2,0.0,2,0.132,2
9940220802,HU000220F11-S00000000000007928672,2025-01-10 06:30:00,2025-01-10 06:45,0.113,2,0.0,2,0.113,2
9940220802,HU000220F11-S00000000000007928672,2025-01-10 06:45:00,2025-01-10 07:00,0.14,2,0.0,2,0.14,2
9940220802,HU000220F11-S00000000000007928672,2025-01-10 07:00:00,2025-01-10 07:15,0.136,2,0.0,2,0.136,2
9940220802,HU000220F11-S00000000000007928672,2025-01-10 07:15:00,2025-01-10 07:30,0.053,2,0.0,2,0.053,2
9940220802,HU000220F11-S00000000000007928672,2025-01-10 07:30:00,2025-01-10 07:45,0.013,2,0.0,2,0.013,2
9940220802,HU000220F11-S00000000000007928672,2025-01-10 07:45:00,2025-01-10 08:00,0.017,2,0.0,2,0.017,2
9940220802,HU000220F11-S00000000000007928672,2025-01-10 08:00:00,2025-01-10 08:15,0.015,2,0.0,2,0.015,2
9940220802,HU000220F11-S00000000000007928672,2025-01-10 08:15:00,2025-01-10 08:30,0.143,2,0.0,2,0.143,2
9940220802,HU000220F11-S00000000000007928672,2025-01-10 08:30:00,2025-01-10 08:45,0.135,2,0.0,2,0.135,2
9940220802,HU000220F11-S00000000000007928672,2025-01-10 08:45:00,2025-01-10 09:00,0.266,2,0.0,2,0.266,2
9940220802,HU000220F11-S00000000000007928672,2025-01-10 09:00:00,2025-01-10 09:15,0.14,2,0.0,2,0.14,2
9940220802,HU000220F11-S00000000000007928672,2025-01-10 09:15:00,2025-01-10 09:30,0.139,2,0.0,2,0.139,2
9940220802,HU000220F11-S00000000000007928672,2025-01-10 09:30:00,2025-01-10 09:45,0.046,2,0.0,2,0.046,2
9940220802,HU000220F11-S00000000000007928672,2025-01-10 09:45:00,2025-01-10 10:00,0.015,2,0.0,2,0.015,2
9940220802,HU000220F11-S00000000000007928672,2025-01-10 10:00:00,2025-01-10 10:15,0.016,2,0.0,2,0.016,2
9940220802,HU000220F11-S00000000000007928672,2025-01-10 10:15:00,2025-01-10 10:30,0.018,2,0.0,2,0.018,2
9940220802,HU000220F11-S00000000000007928672,2025-01-10 10:30:00,2025-01-10 10:45,0.124,2,0.0,2,0.124,2
9940220802,HU000220F11-S00000000000007928672,2025-01-10 10:45:00,2025-01-10 11:00,0.14,2,0.0,2,0.14,2
9940220802,HU000220F11-S00000000000007928672,2025-01-10 11:00:00,2025-01-10 11:15,0.139,2,0.0,2,0.139,2
9940220802,HU000220F11-S00000000000007928672,2025-01-10 11:15:00,2025-01-10 11:30,0.141,2,0.0,2,0.141,2
9940220802,HU000220F11-S00000000000007928672,2025-01-10 11:30:00,2025-01-10 11:45,0.136,2,0.0,2,0.136,2
9940220802,HU000220F11-S00000000000007928672,2025-01-10 11:45:00,2025-01-10 12:00,0.136,2,0.0,2,0.136,2
9940220802,HU000220F11-S00000000000007928672,2025-01-10 12:00:00,2025-01-10 12:15,0.015,2,0.0,2,0.015,2
9940220802,HU000220F11-S00000000000007928672,2025-01-10 12:15:00,2025-01-10 12:30,0.018,2,0.0,2,0.018,2
9940220802,HU000220F11-S00000000000007928672,2025-01-10 12:30:00,2025-01-10 12:45,0.014,2,0.0,2,0.014,2
9940220802,HU000220F11-S00000000000007928672,2025-01-10 12:45:00,2025-01-10 13:00,0.099,2,0.0,2,0.099,2
9940220802,HU000220F11-S00000000000007928672,2025-01-10 13:00:00,2025-01-10 13:15,0.136,2,0.0,2,0.136,2
9940220802,HU000220F11-S00000000000007928672,2025-01-10 13:15:00,2025-01-10 13:30,0.137,2,0.0,2,0.137,2
9940220802,HU000220F11-S00000000000007928672,2025-01-10 13:30:00,2025-01-10 13:45,0.134,2,0.0,2,0.134,2
9940220802,HU000220F11-S00000000000007928672,2025-01-10 13:45:00,2025-01-10 14:00,0.137,2,0.0,2,0.137,2
9940220802,HU000220F11-S00000000000007928672,2025-01-10 14:00:00,2025-01-10 14:15,0.138,2,0.0,2,0.138,2
9940220802,HU000220F11-S00000000000007928672,2025-01-10 14:15:00,2025-01-10 14:30,0.159,2,0.0,2,0.159,2
9940220802,HU000220F11-S00000000000007928672,2025-01-10 14:30:00,2025-01-10 14:45,0.016,2,0.0,2,0.016,2
9940220802,HU000220F11-S00000000000007928672,2025-01-10 14:45:00,2025-01-10 15:00,0.015,2,0.0,2,0.015,2
9940220802,HU000220F11-S00000000000007928672,2025-01-10 15:00:00,2025-01-10 15:15,0.017,2,0.0,2,0.017,2
9940220802,HU000220F11-S00000000000007928672,2025-01-10 15:15:00,2025-01-10 15:30,0.15,2,0.0,2,0.15,2
9940220802,HU000220F11-S00000000000007928672,2025-01-10 15:30:00,2025-01-10 15:45,0.896,2,0.0,2,0.896,2
9940220802,HU000220F11-S00000000000007928672,2025-01-10 15:45:00,2025-01-10 16:00,1.386,2,0.0,2,1.386,2
9940220802,HU000220F11-S00000000000007928672,2025-01-10 16:00:00,2025-01-10 16:15,1.379,2,0.0,2,1.379,2
9940220802,HU000220F11-S00000000000007928672,2025-01-10 16:15:00,2025-01-10 16:30,1.367,2,0.0,2,1.367,2
9940220802,HU000220F11-S00000000000007928672,2025-01-10 16:30:00,2025-01-10 16:45,1.16,2,0.0,2,1.16,2
9940220802,HU000220F11-S00000000000007928672,2025-01-10 16:45:00,2025-01-10 17:00,1.001,2,0.0,2,1.001,2
9940220802,HU000220F11-S00000000000007928672,2025-01-10 17:00:00,2025-01-10 17:15,0.8,2,0.0,2,0.8,2
9940220802,HU000220F11-S00000000000007928672,2025-01-10 17:15:00,2025-01-10 17:30,0.292,2,0.0,2,0.292,2
9940220802,HU000220F11-S00000000000007928672,2025-01-10 17:30:00,2025-01-10 17:45,0.288,2,0.0,2,0.288,2
9940220802,HU000220F11-S00000000000007928672,2025-01-10 17:45:00,2025-01-10 18:00,0.094,2,0.0,2,0.094,2
9940220802,HU000220F11-S00000000000007928672,2025-01-10 18:00:00,2025-01-10 18:15,0.075,2,0.0,2,0.075,2
9940220802,HU000220F11-S00000000000007928672,2025-01-10 18:15:00,2025-01-10 18:30,0.172,2,0.0,2,0.172,2
9940220802,HU000220F11-S00000000000007928672,2025-01-10 18:30:00,2025-01-10 18:45,0.697,2,0.0,2,0.697,2
9940220802,HU000220F11-S00000000000007928672,2025-01-10 18:45:00,2025-01-10 19:00,0.796,2,0.0,2,0.796,2
9940220802,HU000220F11-S00000000000007928672,2025-01-10 19:00:00,2025-01-10 19:15,0.327,2,0.0,2,0.327,2
9940220802,HU000220F11-S00000000000007928672,2025-01-10 19:15:00,2025-01-10 19:30,0.102,2,0.0,2,0.102,2
9940220802,HU000220F11-S00000000000007928672,2025-01-10 19:30:00,2025-01-10 19:45,0.09,2,0.0,2,0.09,2
9940220802,HU000220F11-S00000000000007928672,2025-01-10 19:45:00,2025-01-10 20:00,0.095,2,0.0,2,0.095,2
9940220802,HU000220F11-S00000000000007928672,2025-01-10 20:00:00,2025-01-10 20:15,0.094,2,0.0,2,0.094,2
9940220802,HU000220F11-S00000000000007928672,2025-01-10 20:15:00,2025-01-10 20:30,0.217,2,0.0,2,0.217,2
9940220802,HU000220F11-S00000000000007928672,2025-01-10 20:30:00,2025-01-10 20:45,0.317,2,0.0,2,0.317,2
9940220802,HU000220F11-S00000000000007928672,2025-01-10 20:45:00,2025-01-10 21:00,0.053,2,0.0,2,0.053,2
9940220802,HU000220F11-S00000000000007928672,2025-01-10 21:00:00,2025-01-10 21:15,0.051,2,0.0,2,0.051,2
9940220802,HU000220F11-S00000000000007928672,2025-01-10 21:15:00,2025-01-10 21:30,0.053,2,0.0,2,0.053,2
9940220802,HU000220F11-S00000000000007928672,2025-01-10 21:30:00,2025-01-10 21:45,0.051,2,0.0,2,0.051,2
